,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
530,291879685,1140155,BANKEX25JUL69200CE,BANKEX,0.0,2025-07-29,69200.0,0.05,30,CE,BFO-OPT,BFO
531,291963141,1140481,BANKEX25JUL69200PE,BANKEX,0.0,2025-07-29,69200.0,0.05,30,PE,BFO-OPT,BFO
532,291978757,1140542,BANKEX25JUL69100CE,BANKEX,0.0,2025-07-29,69100.0,0.05,30,CE,BFO-OPT,BFO
533,292061957,1140867,BANKEX25JUL69100PE,BANKEX,0.0,2025-07-29,69100.0,0.05,30,PE,BFO-OPT,BFO
534,291847685,1140030,BANKEX25JUL69000CE,BANKEX,0.0,2025-07-29,69000.0,0.05,30,CE,BFO-OPT,BFO
535,291938821,1140386,BANKEX25JUL69000PE,BANKEX,0.0,2025-07-29,69000.0,0.05,30,PE,BFO-OPT,BFO
536,292021765,1140710,BANKEX25JUL68900CE,BANKEX,0.0,2025-07-29,68900.0,0.05,30,CE,BFO-OPT,BFO
537,292106245,1141040,BANKEX25JUL68900PE,BANKEX,0.0,2025-07-29,68900.0,0.05,30,PE,BFO-OPT,BFO
538,292119813,1141093,BANKEX25JUL68800CE,BANKEX,0.0,2025-07-29,68800.0,0.05,30,CE,BFO-OPT,BFO
539,292200709,1141409,BANKEX25JUL68800PE,BANKEX,0.0,2025-07-29,68800.0,0.05,30,PE,BFO-OPT,BFO
540,292081413,1140943,BANKEX25JUL68700PE,BANKEX,0.0,2025-07-29,68700.0,0.05,30,PE,BFO-OPT,BFO
541,292214277,1141462,BANKEX25JUL68700CE,BANKEX,0.0,2025-07-29,68700.0,0.05,30,CE,BFO-OPT,BFO
542,292094213,1140993,BANKEX25JUL68600CE,BANKEX,0.0,2025-07-29,68600.0,0.05,30,CE,BFO-OPT,BFO
543,292176645,1141315,BANKEX25JUL68600PE,BANKEX,0.0,2025-07-29,68600.0,0.05,30,PE,BFO-OPT,BFO
544,291875077,1140137,BANKEX25JUL68500PE,BANKEX,0.0,2025-07-29,68500.0,0.05,30,PE,BFO-OPT,BFO
545,292192005,1141375,BANKEX25JUL68500CE,BANKEX,0.0,2025-07-29,68500.0,0.05,30,CE,BFO-OPT,BFO
546,292069637,1140897,BANKEX25JUL68400CE,BANKEX,0.0,2025-07-29,68400.0,0.05,30,CE,BFO-OPT,BFO
547,292151813,1141218,BANKEX25JUL68400PE,BANKEX,0.0,2025-07-29,68400.0,0.05,30,PE,BFO-OPT,BFO
548,291843077,1140012,BANKEX25JUL68300PE,BANKEX,0.0,2025-07-29,68300.0,0.05,30,PE,BFO-OPT,BFO
549,292167173,1141278,BANKEX25JUL68300CE,BANKEX,0.0,2025-07-29,68300.0,0.05,30,CE,BFO-OPT,BFO
550,292040709,1140784,BANKEX25JUL68200CE,BANKEX,0.0,2025-07-29,68200.0,0.05,30,CE,BFO-OPT,BFO
551,292125957,1141117,BANKEX25JUL68200PE,BANKEX,0.0,2025-07-29,68200.0,0.05,30,PE,BFO-OPT,BFO
552,292139781,1141171,BANKEX25JUL68100CE,BANKEX,0.0,2025-07-29,68100.0,0.05,30,CE,BFO-OPT,BFO
553,292221701,1141491,BANKEX25JUL68100PE,BANKEX,0.0,2025-07-29,68100.0,0.05,30,PE,BFO-OPT,BFO
554,291828741,1139956,BANKEX25JUL68000CE,BANKEX,0.0,2025-07-29,68000.0,0.05,30,CE,BFO-OPT,BFO
555,292101893,1141023,BANKEX25JUL68000PE,BANKEX,0.0,2025-07-29,68000.0,0.05,30,PE,BFO-OPT,BFO
556,291866629,1140104,BANKEX25JUL67900PE,BANKEX,0.0,2025-07-29,67900.0,0.05,30,PE,BFO-OPT,BFO
557,292007173,1140653,BANKEX25JUL67900CE,BANKEX,0.0,2025-07-29,67900.0,0.05,30,CE,BFO-OPT,BFO
558,291882501,1140166,BANKEX25JUL67800CE,BANKEX,0.0,2025-07-29,67800.0,0.05,30,CE,BFO-OPT,BFO
559,291967749,1140499,BANKEX25JUL67800PE,BANKEX,0.0,2025-07-29,67800.0,0.05,30,PE,BFO-OPT,BFO
560,291982085,1140555,BANKEX25JUL67700CE,BANKEX,0.0,2025-07-29,67700.0,0.05,30,CE,BFO-OPT,BFO
561,292065797,1140882,BANKEX25JUL67700PE,BANKEX,0.0,2025-07-29,67700.0,0.05,30,PE,BFO-OPT,BFO
562,291851013,1140043,BANKEX25JUL67600CE,BANKEX,0.0,2025-07-29,67600.0,0.05,30,CE,BFO-OPT,BFO
563,291943685,1140405,BANKEX25JUL67600PE,BANKEX,0.0,2025-07-29,67600.0,0.05,30,PE,BFO-OPT,BFO
564,291956485,1140455,BANKEX25JUL67500CE,BANKEX,0.0,2025-07-29,67500.0,0.05,30,CE,BFO-OPT,BFO
565,292038149,1140774,BANKEX25JUL67500PE,BANKEX,0.0,2025-07-29,67500.0,0.05,30,PE,BFO-OPT,BFO
566,291914245,1140290,BANKEX25JUL67400PE,BANKEX,0.0,2025-07-29,67400.0,0.05,30,PE,BFO-OPT,BFO
567,292226053,1141508,BANKEX25JUL67400CE,BANKEX,0.0,2025-07-29,67400.0,0.05,30,CE,BFO-OPT,BFO
568,291930629,1140354,BANKEX25JUL67300CE,BANKEX,0.0,2025-07-29,67300.0,0.05,30,CE,BFO-OPT,BFO
569,292014597,1140682,BANKEX25JUL67300PE,BANKEX,0.0,2025-07-29,67300.0,0.05,30,PE,BFO-OPT,BFO
570,291889413,1140193,BANKEX25JUL67200PE,BANKEX,0.0,2025-07-29,67200.0,0.05,30,PE,BFO-OPT,BFO
571,292027909,1140734,BANKEX25JUL67200CE,BANKEX,0.0,2025-07-29,67200.0,0.05,30,CE,BFO-OPT,BFO
572,291901957,1140242,BANKEX25JUL67100CE,BANKEX,0.0,2025-07-29,67100.0,0.05,30,CE,BFO-OPT,BFO
573,291987973,1140578,BANKEX25JUL67100PE,BANKEX,0.0,2025-07-29,67100.0,0.05,30,PE,BFO-OPT,BFO
574,292003333,1140638,BANKEX25JUL67000CE,BANKEX,0.0,2025-07-29,67000.0,0.05,30,CE,BFO-OPT,BFO
575,292087813,1140968,BANKEX25JUL67000PE,BANKEX,0.0,2025-07-29,67000.0,0.05,30,PE,BFO-OPT,BFO
576,291846917,1140027,BANKEX25JUL66900PE,BANKEX,0.0,2025-07-29,66900.0,0.05,30,PE,BFO-OPT,BFO
577,292170757,1141292,BANKEX25JUL66900CE,BANKEX,0.0,2025-07-29,66900.0,0.05,30,CE,BFO-OPT,BFO
578,292044293,1140798,BANKEX25JUL66800CE,BANKEX,0.0,2025-07-29,66800.0,0.05,30,CE,BFO-OPT,BFO
579,292130053,1141133,BANKEX25JUL66800PE,BANKEX,0.0,2025-07-29,66800.0,0.05,30,PE,BFO-OPT,BFO
580,292144901,1141191,BANKEX25JUL66700CE,BANKEX,0.0,2025-07-29,66700.0,0.05,30,CE,BFO-OPT,BFO
581,292225029,1141504,BANKEX25JUL66700PE,BANKEX,0.0,2025-07-29,66700.0,0.05,30,PE,BFO-OPT,BFO
582,292020229,1140704,BANKEX25JUL66600CE,BANKEX,0.0,2025-07-29,66600.0,0.05,30,CE,BFO-OPT,BFO
583,292105221,1141036,BANKEX25JUL66600PE,BANKEX,0.0,2025-07-29,66600.0,0.05,30,PE,BFO-OPT,BFO
584,292119301,1141091,BANKEX25JUL66500CE,BANKEX,0.0,2025-07-29,66500.0,0.05,30,CE,BFO-OPT,BFO
585,292200453,1141408,BANKEX25JUL66500PE,BANKEX,0.0,2025-07-29,66500.0,0.05,30,PE,BFO-OPT,BFO
586,292080901,1140941,BANKEX25JUL66400PE,BANKEX,0.0,2025-07-29,66400.0,0.05,30,PE,BFO-OPT,BFO
587,292213509,1141459,BANKEX25JUL66400CE,BANKEX,0.0,2025-07-29,66400.0,0.05,30,CE,BFO-OPT,BFO
588,292093701,1140991,BANKEX25JUL66300CE,BANKEX,0.0,2025-07-29,66300.0,0.05,30,CE,BFO-OPT,BFO
589,292176133,1141313,BANKEX25JUL66300PE,BANKEX,0.0,2025-07-29,66300.0,0.05,30,PE,BFO-OPT,BFO
590,291874821,1140136,BANKEX25JUL66200PE,BANKEX,0.0,2025-07-29,66200.0,0.05,30,PE,BFO-OPT,BFO
591,292190981,1141371,BANKEX25JUL66200CE,BANKEX,0.0,2025-07-29,66200.0,0.05,30,CE,BFO-OPT,BFO
592,292069125,1140895,BANKEX25JUL66100CE,BANKEX,0.0,2025-07-29,66100.0,0.05,30,CE,BFO-OPT,BFO
593,292151557,1141217,BANKEX25JUL66100PE,BANKEX,0.0,2025-07-29,66100.0,0.05,30,PE,BFO-OPT,BFO
594,291842821,1140011,BANKEX25JUL66000PE,BANKEX,0.0,2025-07-29,66000.0,0.05,30,PE,BFO-OPT,BFO
595,292166917,1141277,BANKEX25JUL66000CE,BANKEX,0.0,2025-07-29,66000.0,0.05,30,CE,BFO-OPT,BFO
596,291933957,1140367,BANKEX25JUL65900CE,BANKEX,0.0,2025-07-29,65900.0,0.05,30,CE,BFO-OPT,BFO
597,292018181,1140696,BANKEX25JUL65900PE,BANKEX,0.0,2025-07-29,65900.0,0.05,30,PE,BFO-OPT,BFO
598,291893253,1140208,BANKEX25JUL65800PE,BANKEX,0.0,2025-07-29,65800.0,0.05,30,PE,BFO-OPT,BFO
599,292031493,1140748,BANKEX25JUL65800CE,BANKEX,0.0,2025-07-29,65800.0,0.05,30,CE,BFO-OPT,BFO
600,291905797,1140257,BANKEX25JUL65700CE,BANKEX,0.0,2025-07-29,65700.0,0.05,30,CE,BFO-OPT,BFO
601,291992069,1140594,BANKEX25JUL65700PE,BANKEX,0.0,2025-07-29,65700.0,0.05,30,PE,BFO-OPT,BFO
602,291865605,1140100,BANKEX25JUL65600PE,BANKEX,0.0,2025-07-29,65600.0,0.05,30,PE,BFO-OPT,BFO
603,292006405,1140650,BANKEX25JUL65600CE,BANKEX,0.0,2025-07-29,65600.0,0.05,30,CE,BFO-OPT,BFO
604,291881477,1140162,BANKEX25JUL65500CE,BANKEX,0.0,2025-07-29,65500.0,0.05,30,CE,BFO-OPT,BFO
605,291966469,1140494,BANKEX25JUL65500PE,BANKEX,0.0,2025-07-29,65500.0,0.05,30,PE,BFO-OPT,BFO
606,291981317,1140552,BANKEX25JUL65400CE,BANKEX,0.0,2025-07-29,65400.0,0.05,30,CE,BFO-OPT,BFO
607,292065541,1140881,BANKEX25JUL65400PE,BANKEX,0.0,2025-07-29,65400.0,0.05,30,PE,BFO-OPT,BFO
608,291850501,1140041,BANKEX25JUL65300CE,BANKEX,0.0,2025-07-29,65300.0,0.05,30,CE,BFO-OPT,BFO
609,291943173,1140403,BANKEX25JUL65300PE,BANKEX,0.0,2025-07-29,65300.0,0.05,30,PE,BFO-OPT,BFO
610,291956229,1140454,BANKEX25JUL65200CE,BANKEX,0.0,2025-07-29,65200.0,0.05,30,CE,BFO-OPT,BFO
611,292037893,1140773,BANKEX25JUL65200PE,BANKEX,0.0,2025-07-29,65200.0,0.05,30,PE,BFO-OPT,BFO
612,291913989,1140289,BANKEX25JUL65100PE,BANKEX,0.0,2025-07-29,65100.0,0.05,30,PE,BFO-OPT,BFO
613,292053509,1140834,BANKEX25JUL65100CE,BANKEX,0.0,2025-07-29,65100.0,0.05,30,CE,BFO-OPT,BFO
614,291930373,1140353,BANKEX25JUL65000CE,BANKEX,0.0,2025-07-29,65000.0,0.05,30,CE,BFO-OPT,BFO
615,292014341,1140681,BANKEX25JUL65000PE,BANKEX,0.0,2025-07-29,65000.0,0.05,30,PE,BFO-OPT,BFO
616,292097541,1141006,BANKEX25JUL64900CE,BANKEX,0.0,2025-07-29,64900.0,0.05,30,CE,BFO-OPT,BFO
617,292181253,1141333,BANKEX25JUL64900PE,BANKEX,0.0,2025-07-29,64900.0,0.05,30,PE,BFO-OPT,BFO
618,291879173,1140153,BANKEX25JUL64800PE,BANKEX,0.0,2025-07-29,64800.0,0.05,30,PE,BFO-OPT,BFO
619,291881221,1140161,BANKEX25JUL63200CE,BANKEX,0.0,2025-07-29,63200.0,0.05,30,CE,BFO-OPT,BFO
620,291966213,1140493,BANKEX25JUL63200PE,BANKEX,0.0,2025-07-29,63200.0,0.05,30,PE,BFO-OPT,BFO
621,291980549,1140549,BANKEX25JUL63100CE,BANKEX,0.0,2025-07-29,63100.0,0.05,30,CE,BFO-OPT,BFO
622,292065285,1140880,BANKEX25JUL63100PE,BANKEX,0.0,2025-07-29,63100.0,0.05,30,PE,BFO-OPT,BFO
623,291942405,1140400,BANKEX25JUL63000PE,BANKEX,0.0,2025-07-29,63000.0,0.05,30,PE,BFO-OPT,BFO
624,292079621,1140936,BANKEX25JUL63000CE,BANKEX,0.0,2025-07-29,63000.0,0.05,30,CE,BFO-OPT,BFO
625,292023813,1140718,BANKEX25JUL62900CE,BANKEX,0.0,2025-07-29,62900.0,0.05,30,CE,BFO-OPT,BFO
626,292110341,1141056,BANKEX25JUL62900PE,BANKEX,0.0,2025-07-29,62900.0,0.05,30,PE,BFO-OPT,BFO
627,292121605,1141100,BANKEX25JUL62800CE,BANKEX,0.0,2025-07-29,62800.0,0.05,30,CE,BFO-OPT,BFO
628,292203013,1141418,BANKEX25JUL62800PE,BANKEX,0.0,2025-07-29,62800.0,0.05,30,PE,BFO-OPT,BFO
629,292083973,1140953,BANKEX25JUL62700PE,BANKEX,0.0,2025-07-29,62700.0,0.05,30,PE,BFO-OPT,BFO
630,292217605,1141475,BANKEX25JUL62700CE,BANKEX,0.0,2025-07-29,62700.0,0.05,30,CE,BFO-OPT,BFO
631,292097285,1141005,BANKEX25JUL62600CE,BANKEX,0.0,2025-07-29,62600.0,0.05,30,CE,BFO-OPT,BFO
632,292180997,1141332,BANKEX25JUL62600PE,BANKEX,0.0,2025-07-29,62600.0,0.05,30,PE,BFO-OPT,BFO
633,291878405,1140150,BANKEX25JUL62500PE,BANKEX,0.0,2025-07-29,62500.0,0.05,30,PE,BFO-OPT,BFO
634,292193541,1141381,BANKEX25JUL62500CE,BANKEX,0.0,2025-07-29,62500.0,0.05,30,CE,BFO-OPT,BFO
635,292072197,1140907,BANKEX25JUL62400CE,BANKEX,0.0,2025-07-29,62400.0,0.05,30,CE,BFO-OPT,BFO
636,292155909,1141234,BANKEX25JUL62400PE,BANKEX,0.0,2025-07-29,62400.0,0.05,30,PE,BFO-OPT,BFO
637,291845893,1140023,BANKEX25JUL62300PE,BANKEX,0.0,2025-07-29,62300.0,0.05,30,PE,BFO-OPT,BFO
638,292169989,1141289,BANKEX25JUL62300CE,BANKEX,0.0,2025-07-29,62300.0,0.05,30,CE,BFO-OPT,BFO
639,291863557,1140092,BANKEX25JUL62200CE,BANKEX,0.0,2025-07-29,62200.0,0.05,30,CE,BFO-OPT,BFO
640,292129029,1141129,BANKEX25JUL62200PE,BANKEX,0.0,2025-07-29,62200.0,0.05,30,PE,BFO-OPT,BFO
641,292144133,1141188,BANKEX25JUL62100CE,BANKEX,0.0,2025-07-29,62100.0,0.05,30,CE,BFO-OPT,BFO
642,292224005,1141500,BANKEX25JUL62100PE,BANKEX,0.0,2025-07-29,62100.0,0.05,30,PE,BFO-OPT,BFO
643,291832837,1139972,BANKEX25JUL62000CE,BANKEX,0.0,2025-07-29,62000.0,0.05,30,CE,BFO-OPT,BFO
644,291926533,1140338,BANKEX25JUL62000PE,BANKEX,0.0,2025-07-29,62000.0,0.05,30,PE,BFO-OPT,BFO
645,291869957,1140117,BANKEX25JUL61900PE,BANKEX,0.0,2025-07-29,61900.0,0.05,30,PE,BFO-OPT,BFO
646,292010245,1140665,BANKEX25JUL61900CE,BANKEX,0.0,2025-07-29,61900.0,0.05,30,CE,BFO-OPT,BFO
647,291884805,1140175,BANKEX25JUL61800CE,BANKEX,0.0,2025-07-29,61800.0,0.05,30,CE,BFO-OPT,BFO
648,291970565,1140510,BANKEX25JUL61800PE,BANKEX,0.0,2025-07-29,61800.0,0.05,30,PE,BFO-OPT,BFO
649,291983621,1140561,BANKEX25JUL61700CE,BANKEX,0.0,2025-07-29,61700.0,0.05,30,CE,BFO-OPT,BFO
650,292068101,1140891,BANKEX25JUL61700PE,BANKEX,0.0,2025-07-29,61700.0,0.05,30,PE,BFO-OPT,BFO
651,291855365,1140060,BANKEX25JUL61600CE,BANKEX,0.0,2025-07-29,61600.0,0.05,30,CE,BFO-OPT,BFO
652,291947013,1140418,BANKEX25JUL61600PE,BANKEX,0.0,2025-07-29,61600.0,0.05,30,PE,BFO-OPT,BFO
653,291958789,1140464,BANKEX25JUL61500CE,BANKEX,0.0,2025-07-29,61500.0,0.05,30,CE,BFO-OPT,BFO
654,292039941,1140781,BANKEX25JUL61500PE,BANKEX,0.0,2025-07-29,61500.0,0.05,30,PE,BFO-OPT,BFO
655,291919877,1140312,BANKEX25JUL61400PE,BANKEX,0.0,2025-07-29,61400.0,0.05,30,PE,BFO-OPT,BFO
656,292056325,1140845,BANKEX25JUL61400CE,BANKEX,0.0,2025-07-29,61400.0,0.05,30,CE,BFO-OPT,BFO
657,291933189,1140364,BANKEX25JUL61300CE,BANKEX,0.0,2025-07-29,61300.0,0.05,30,CE,BFO-OPT,BFO
658,292017669,1140694,BANKEX25JUL61300PE,BANKEX,0.0,2025-07-29,61300.0,0.05,30,PE,BFO-OPT,BFO
659,292030213,1140743,BANKEX25JUL61200CE,BANKEX,0.0,2025-07-29,61200.0,0.05,30,CE,BFO-OPT,BFO
660,292116229,1141079,BANKEX25JUL61200PE,BANKEX,0.0,2025-07-29,61200.0,0.05,30,PE,BFO-OPT,BFO
661,291904773,1140253,BANKEX25JUL61100CE,BANKEX,0.0,2025-07-29,61100.0,0.05,30,CE,BFO-OPT,BFO
662,291991301,1140591,BANKEX25JUL61100PE,BANKEX,0.0,2025-07-29,61100.0,0.05,30,PE,BFO-OPT,BFO
663,292005381,1140646,BANKEX25JUL61000CE,BANKEX,0.0,2025-07-29,61000.0,0.05,30,CE,BFO-OPT,BFO
664,292090629,1140979,BANKEX25JUL61000PE,BANKEX,0.0,2025-07-29,61000.0,0.05,30,PE,BFO-OPT,BFO
665,291849477,1140037,BANKEX25JUL60900PE,BANKEX,0.0,2025-07-29,60900.0,0.05,30,PE,BFO-OPT,BFO
666,292172293,1141298,BANKEX25JUL60900CE,BANKEX,0.0,2025-07-29,60900.0,0.05,30,CE,BFO-OPT,BFO
667,292046341,1140806,BANKEX25JUL60800CE,BANKEX,0.0,2025-07-29,60800.0,0.05,30,CE,BFO-OPT,BFO
668,292132613,1141143,BANKEX25JUL60800PE,BANKEX,0.0,2025-07-29,60800.0,0.05,30,PE,BFO-OPT,BFO
669,292146437,1141197,BANKEX25JUL60700CE,BANKEX,0.0,2025-07-29,60700.0,0.05,30,CE,BFO-OPT,BFO
670,292225797,1141507,BANKEX25JUL60700PE,BANKEX,0.0,2025-07-29,60700.0,0.05,30,PE,BFO-OPT,BFO
671,291837701,1139991,BANKEX25JUL60600CE,BANKEX,0.0,2025-07-29,60600.0,0.05,30,CE,BFO-OPT,BFO
672,292109573,1141053,BANKEX25JUL60600PE,BANKEX,0.0,2025-07-29,60600.0,0.05,30,PE,BFO-OPT,BFO
673,292121349,1141099,BANKEX25JUL60500CE,BANKEX,0.0,2025-07-29,60500.0,0.05,30,CE,BFO-OPT,BFO
674,292202757,1141417,BANKEX25JUL60500PE,BANKEX,0.0,2025-07-29,60500.0,0.05,30,PE,BFO-OPT,BFO
675,291901445,1140240,BANKEX25JUL60400PE,BANKEX,0.0,2025-07-29,60400.0,0.05,30,PE,BFO-OPT,BFO
676,292216837,1141472,BANKEX25JUL60400CE,BANKEX,0.0,2025-07-29,60400.0,0.05,30,CE,BFO-OPT,BFO
677,292096773,1141003,BANKEX25JUL60300CE,BANKEX,0.0,2025-07-29,60300.0,0.05,30,CE,BFO-OPT,BFO
678,292180485,1141330,BANKEX25JUL60300PE,BANKEX,0.0,2025-07-29,60300.0,0.05,30,PE,BFO-OPT,BFO
679,291877893,1140148,BANKEX25JUL60200PE,BANKEX,0.0,2025-07-29,60200.0,0.05,30,PE,BFO-OPT,BFO
680,292193285,1141380,BANKEX25JUL60200CE,BANKEX,0.0,2025-07-29,60200.0,0.05,30,CE,BFO-OPT,BFO
681,291891461,1140201,BANKEX25JUL60100CE,BANKEX,0.0,2025-07-29,60100.0,0.05,30,CE,BFO-OPT,BFO
682,292155141,1141231,BANKEX25JUL60100PE,BANKEX,0.0,2025-07-29,60100.0,0.05,30,PE,BFO-OPT,BFO
683,291845381,1140021,BANKEX25JUL60000PE,BANKEX,0.0,2025-07-29,60000.0,0.05,30,PE,BFO-OPT,BFO
684,292168709,1141284,BANKEX25JUL60000CE,BANKEX,0.0,2025-07-29,60000.0,0.05,30,CE,BFO-OPT,BFO
685,291845125,1140020,BANKEX25JUL59900CE,BANKEX,0.0,2025-07-29,59900.0,0.05,30,CE,BFO-OPT,BFO
686,291938309,1140384,BANKEX25JUL59900PE,BANKEX,0.0,2025-07-29,59900.0,0.05,30,PE,BFO-OPT,BFO
687,291953413,1140443,BANKEX25JUL59800CE,BANKEX,0.0,2025-07-29,59800.0,0.05,30,CE,BFO-OPT,BFO
688,292210949,1141449,BANKEX25JUL59800PE,BANKEX,0.0,2025-07-29,59800.0,0.05,30,PE,BFO-OPT,BFO
689,291910149,1140274,BANKEX25JUL59700PE,BANKEX,0.0,2025-07-29,59700.0,0.05,30,PE,BFO-OPT,BFO
690,292223237,1141497,BANKEX25JUL59700CE,BANKEX,0.0,2025-07-29,59700.0,0.05,30,CE,BFO-OPT,BFO
691,291926277,1140337,BANKEX25JUL59600CE,BANKEX,0.0,2025-07-29,59600.0,0.05,30,CE,BFO-OPT,BFO
692,292011781,1140671,BANKEX25JUL59600PE,BANKEX,0.0,2025-07-29,59600.0,0.05,30,PE,BFO-OPT,BFO
693,291886085,1140180,BANKEX25JUL59500PE,BANKEX,0.0,2025-07-29,59500.0,0.05,30,PE,BFO-OPT,BFO
694,292198405,1141400,BANKEX25JUL59500CE,BANKEX,0.0,2025-07-29,59500.0,0.05,30,CE,BFO-OPT,BFO
695,291897861,1140226,BANKEX25JUL59400CE,BANKEX,0.0,2025-07-29,59400.0,0.05,30,CE,BFO-OPT,BFO
696,291985925,1140570,BANKEX25JUL59400PE,BANKEX,0.0,2025-07-29,59400.0,0.05,30,PE,BFO-OPT,BFO
697,291857413,1140068,BANKEX25JUL59300PE,BANKEX,0.0,2025-07-29,59300.0,0.05,30,PE,BFO-OPT,BFO
698,291998981,1140621,BANKEX25JUL59300CE,BANKEX,0.0,2025-07-29,59300.0,0.05,30,CE,BFO-OPT,BFO
699,291874309,1140134,BANKEX25JUL59200CE,BANKEX,0.0,2025-07-29,59200.0,0.05,30,CE,BFO-OPT,BFO
700,291961605,1140475,BANKEX25JUL59200PE,BANKEX,0.0,2025-07-29,59200.0,0.05,30,PE,BFO-OPT,BFO
701,291975173,1140528,BANKEX25JUL59100CE,BANKEX,0.0,2025-07-29,59100.0,0.05,30,CE,BFO-OPT,BFO
702,292059653,1140858,BANKEX25JUL59100PE,BANKEX,0.0,2025-07-29,59100.0,0.05,30,PE,BFO-OPT,BFO
703,291842309,1140009,BANKEX25JUL59000CE,BANKEX,0.0,2025-07-29,59000.0,0.05,30,CE,BFO-OPT,BFO
704,291936005,1140375,BANKEX25JUL59000PE,BANKEX,0.0,2025-07-29,59000.0,0.05,30,PE,BFO-OPT,BFO
705,292016645,1140690,BANKEX25JUL58900CE,BANKEX,0.0,2025-07-29,58900.0,0.05,30,CE,BFO-OPT,BFO
706,292101637,1141022,BANKEX25JUL58900PE,BANKEX,0.0,2025-07-29,58900.0,0.05,30,PE,BFO-OPT,BFO
707,292115973,1141078,BANKEX25JUL58800CE,BANKEX,0.0,2025-07-29,58800.0,0.05,30,CE,BFO-OPT,BFO
708,292197381,1141396,BANKEX25JUL58800PE,BANKEX,0.0,2025-07-29,58800.0,0.05,30,PE,BFO-OPT,BFO
709,291990277,1140587,BANKEX25JUL58700CE,BANKEX,0.0,2025-07-29,58700.0,0.05,30,CE,BFO-OPT,BFO
710,292076293,1140923,BANKEX25JUL58700PE,BANKEX,0.0,2025-07-29,58700.0,0.05,30,PE,BFO-OPT,BFO
711,292090373,1140978,BANKEX25JUL58600CE,BANKEX,0.0,2025-07-29,58600.0,0.05,30,CE,BFO-OPT,BFO
712,292174597,1141307,BANKEX25JUL58600PE,BANKEX,0.0,2025-07-29,58600.0,0.05,30,PE,BFO-OPT,BFO
713,292049157,1140817,BANKEX25JUL58500PE,BANKEX,0.0,2025-07-29,58500.0,0.05,30,PE,BFO-OPT,BFO
714,292188165,1141360,BANKEX25JUL58500CE,BANKEX,0.0,2025-07-29,58500.0,0.05,30,CE,BFO-OPT,BFO
715,292063749,1140874,BANKEX25JUL58400CE,BANKEX,0.0,2025-07-29,58400.0,0.05,30,CE,BFO-OPT,BFO
716,292148485,1141205,BANKEX25JUL58400PE,BANKEX,0.0,2025-07-29,58400.0,0.05,30,PE,BFO-OPT,BFO
717,291840773,1140003,BANKEX25JUL58300PE,BANKEX,0.0,2025-07-29,58300.0,0.05,30,PE,BFO-OPT,BFO
718,292164101,1141266,BANKEX25JUL58300CE,BANKEX,0.0,2025-07-29,58300.0,0.05,30,CE,BFO-OPT,BFO
719,292036613,1140768,BANKEX25JUL58200CE,BANKEX,0.0,2025-07-29,58200.0,0.05,30,CE,BFO-OPT,BFO
720,292123909,1141109,BANKEX25JUL58200PE,BANKEX,0.0,2025-07-29,58200.0,0.05,30,PE,BFO-OPT,BFO
721,292136453,1141158,BANKEX25JUL58100CE,BANKEX,0.0,2025-07-29,58100.0,0.05,30,CE,BFO-OPT,BFO
722,292219909,1141484,BANKEX25JUL58100PE,BANKEX,0.0,2025-07-29,58100.0,0.05,30,PE,BFO-OPT,BFO
723,292012805,1140675,BANKEX25JUL58000CE,BANKEX,0.0,2025-07-29,58000.0,0.05,30,CE,BFO-OPT,BFO
724,292099077,1141012,BANKEX25JUL58000PE,BANKEX,0.0,2025-07-29,58000.0,0.05,30,PE,BFO-OPT,BFO
725,291860741,1140081,BANKEX25JUL57900PE,BANKEX,0.0,2025-07-29,57900.0,0.05,30,PE,BFO-OPT,BFO
726,292179461,1141326,BANKEX25JUL57900CE,BANKEX,0.0,2025-07-29,57900.0,0.05,30,CE,BFO-OPT,BFO
727,291877637,1140147,BANKEX25JUL57800CE,BANKEX,0.0,2025-07-29,57800.0,0.05,30,CE,BFO-OPT,BFO
728,291962629,1140479,BANKEX25JUL57800PE,BANKEX,0.0,2025-07-29,57800.0,0.05,30,PE,BFO-OPT,BFO
729,291828485,1139955,BANKEX25JUL57700PE,BANKEX,0.0,2025-07-29,57700.0,0.05,30,PE,BFO-OPT,BFO
730,291976709,1140534,BANKEX25JUL57700CE,BANKEX,0.0,2025-07-29,57700.0,0.05,30,CE,BFO-OPT,BFO
731,291844869,1140019,BANKEX25JUL57600CE,BANKEX,0.0,2025-07-29,57600.0,0.05,30,CE,BFO-OPT,BFO
732,291938053,1140383,BANKEX25JUL57600PE,BANKEX,0.0,2025-07-29,57600.0,0.05,30,PE,BFO-OPT,BFO
733,291952645,1140440,BANKEX25JUL57500CE,BANKEX,0.0,2025-07-29,57500.0,0.05,30,CE,BFO-OPT,BFO
734,292035333,1140763,BANKEX25JUL57500PE,BANKEX,0.0,2025-07-29,57500.0,0.05,30,PE,BFO-OPT,BFO
735,291909637,1140272,BANKEX25JUL57400PE,BANKEX,0.0,2025-07-29,57400.0,0.05,30,PE,BFO-OPT,BFO
736,292222981,1141496,BANKEX25JUL57400CE,BANKEX,0.0,2025-07-29,57400.0,0.05,30,CE,BFO-OPT,BFO
737,291925765,1140335,BANKEX25JUL57300CE,BANKEX,0.0,2025-07-29,57300.0,0.05,30,CE,BFO-OPT,BFO
