,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
5130,19944450,77908,ASIANPAINT25JUL2340CE,ASIANPAINT,0.0,2025-07-31,2340.0,0.05,250,CE,NFO-OPT,NFO
5131,19944706,77909,ASIANPAINT25JUL2340PE,ASIANPAINT,0.0,2025-07-31,2340.0,0.05,250,PE,NFO-OPT,NFO
5132,16815618,65686,ASIANPAINT25JUL2160CE,ASIANPAINT,0.0,2025-07-31,2160.0,0.05,250,CE,NFO-OPT,NFO
5133,16815874,65687,ASIANPAINT25JUL2160PE,ASIANPAINT,0.0,2025-07-31,2160.0,0.05,250,PE,NFO-OPT,NFO
5134,16820738,65706,ASIANPAINT25JUL2360CE,ASIANPAINT,0.0,2025-07-31,2360.0,0.05,250,CE,NFO-OPT,NFO
5135,16820994,65707,ASIANPAINT25JUL2360PE,ASIANPAINT,0.0,2025-07-31,2360.0,0.05,250,PE,NFO-OPT,NFO
5136,19941890,77898,ASIANPAINT25JUL2140CE,ASIANPAINT,0.0,2025-07-31,2140.0,0.05,250,CE,NFO-OPT,NFO
5137,19942146,77899,ASIANPAINT25JUL2140PE,ASIANPAINT,0.0,2025-07-31,2140.0,0.05,250,PE,NFO-OPT,NFO
5138,19944962,77910,ASIANPAINT25JUL2380CE,ASIANPAINT,0.0,2025-07-31,2380.0,0.05,250,CE,NFO-OPT,NFO
5139,19945218,77911,ASIANPAINT25JUL2380PE,ASIANPAINT,0.0,2025-07-31,2380.0,0.05,250,PE,NFO-OPT,NFO
5140,16814594,65682,ASIANPAINT25JUL2120CE,ASIANPAINT,0.0,2025-07-31,2120.0,0.05,250,CE,NFO-OPT,NFO
5141,16814850,65683,ASIANPAINT25JUL2120PE,ASIANPAINT,0.0,2025-07-31,2120.0,0.05,250,PE,NFO-OPT,NFO
5142,16821250,65708,ASIANPAINT25JUL2400CE,ASIANPAINT,0.0,2025-07-31,2400.0,0.05,250,CE,NFO-OPT,NFO
5143,16821506,65709,ASIANPAINT25JUL2400PE,ASIANPAINT,0.0,2025-07-31,2400.0,0.05,250,PE,NFO-OPT,NFO
5144,19945730,77913,ASIANPAINT25JUL2420PE,ASIANPAINT,0.0,2025-07-31,2420.0,0.05,250,PE,NFO-OPT,NFO
5145,16845314,65802,ASIANPAINT25JUL2800CE,ASIANPAINT,0.0,2025-07-31,2800.0,0.05,250,CE,NFO-OPT,NFO
5146,16844290,65798,ASIANPAINT25JUL2720CE,ASIANPAINT,0.0,2025-07-31,2720.0,0.05,250,CE,NFO-OPT,NFO
5147,16842754,65792,ASIANPAINT25JUL2600CE,ASIANPAINT,0.0,2025-07-31,2600.0,0.05,250,CE,NFO-OPT,NFO
5148,16843010,65793,ASIANPAINT25JUL2600PE,ASIANPAINT,0.0,2025-07-31,2600.0,0.05,250,PE,NFO-OPT,NFO
5149,16841218,65786,ASIANPAINT25JUL2560CE,ASIANPAINT,0.0,2025-07-31,2560.0,0.05,250,CE,NFO-OPT,NFO
5150,16841474,65787,ASIANPAINT25JUL2560PE,ASIANPAINT,0.0,2025-07-31,2560.0,0.05,250,PE,NFO-OPT,NFO
5151,16840450,65783,ASIANPAINT25JUL2520CE,ASIANPAINT,0.0,2025-07-31,2520.0,0.05,250,CE,NFO-OPT,NFO
5152,16840706,65784,ASIANPAINT25JUL2520PE,ASIANPAINT,0.0,2025-07-31,2520.0,0.05,250,PE,NFO-OPT,NFO
5153,16824834,65722,ASIANPAINT25JUL2480CE,ASIANPAINT,0.0,2025-07-31,2480.0,0.05,250,CE,NFO-OPT,NFO
5154,16825090,65723,ASIANPAINT25JUL2480PE,ASIANPAINT,0.0,2025-07-31,2480.0,0.05,250,PE,NFO-OPT,NFO
5155,19945986,77914,ASIANPAINT25JUL2460CE,ASIANPAINT,0.0,2025-07-31,2460.0,0.05,250,CE,NFO-OPT,NFO
5156,19946242,77915,ASIANPAINT25JUL2460PE,ASIANPAINT,0.0,2025-07-31,2460.0,0.05,250,PE,NFO-OPT,NFO
5157,16824322,65720,ASIANPAINT25JUL2440CE,ASIANPAINT,0.0,2025-07-31,2440.0,0.05,250,CE,NFO-OPT,NFO
5158,16824578,65721,ASIANPAINT25JUL2440PE,ASIANPAINT,0.0,2025-07-31,2440.0,0.05,250,PE,NFO-OPT,NFO
5159,19945474,77912,ASIANPAINT25JUL2420CE,ASIANPAINT,0.0,2025-07-31,2420.0,0.05,250,CE,NFO-OPT,NFO
5160,19941378,77896,ASIANPAINT25JUL2100CE,ASIANPAINT,0.0,2025-07-31,2100.0,0.05,250,CE,NFO-OPT,NFO
5161,19941634,77897,ASIANPAINT25JUL2100PE,ASIANPAINT,0.0,2025-07-31,2100.0,0.05,250,PE,NFO-OPT,NFO
5162,16813570,65678,ASIANPAINT25JUL2080CE,ASIANPAINT,0.0,2025-07-31,2080.0,0.05,250,CE,NFO-OPT,NFO
5163,16813826,65679,ASIANPAINT25JUL2080PE,ASIANPAINT,0.0,2025-07-31,2080.0,0.05,250,PE,NFO-OPT,NFO
5164,19940610,77893,ASIANPAINT25JUL2060CE,ASIANPAINT,0.0,2025-07-31,2060.0,0.05,250,CE,NFO-OPT,NFO
5165,19941122,77895,ASIANPAINT25JUL2060PE,ASIANPAINT,0.0,2025-07-31,2060.0,0.05,250,PE,NFO-OPT,NFO
5166,16813058,65676,ASIANPAINT25JUL2040CE,ASIANPAINT,0.0,2025-07-31,2040.0,0.05,250,CE,NFO-OPT,NFO
5167,16813314,65677,ASIANPAINT25JUL2040PE,ASIANPAINT,0.0,2025-07-31,2040.0,0.05,250,PE,NFO-OPT,NFO
5168,19940098,77891,ASIANPAINT25JUL2020CE,ASIANPAINT,0.0,2025-07-31,2020.0,0.05,250,CE,NFO-OPT,NFO
5169,19940354,77892,ASIANPAINT25JUL2020PE,ASIANPAINT,0.0,2025-07-31,2020.0,0.05,250,PE,NFO-OPT,NFO
5170,16812546,65674,ASIANPAINT25JUL2000CE,ASIANPAINT,0.0,2025-07-31,2000.0,0.05,250,CE,NFO-OPT,NFO
5171,16812802,65675,ASIANPAINT25JUL2000PE,ASIANPAINT,0.0,2025-07-31,2000.0,0.05,250,PE,NFO-OPT,NFO
5172,16812034,65672,ASIANPAINT25JUL1960CE,ASIANPAINT,0.0,2025-07-31,1960.0,0.05,250,CE,NFO-OPT,NFO
5173,16812290,65673,ASIANPAINT25JUL1960PE,ASIANPAINT,0.0,2025-07-31,1960.0,0.05,250,PE,NFO-OPT,NFO
5174,16810498,65666,ASIANPAINT25JUL1920CE,ASIANPAINT,0.0,2025-07-31,1920.0,0.05,250,CE,NFO-OPT,NFO
5175,16810754,65667,ASIANPAINT25JUL1920PE,ASIANPAINT,0.0,2025-07-31,1920.0,0.05,250,PE,NFO-OPT,NFO
5176,19965186,77989,ASIANPAINT25AUG1920CE,ASIANPAINT,0.0,2025-08-28,1920.0,0.05,250,CE,NFO-OPT,NFO
5177,19965442,77990,ASIANPAINT25AUG1920PE,ASIANPAINT,0.0,2025-08-28,1920.0,0.05,250,PE,NFO-OPT,NFO
5178,19966210,77993,ASIANPAINT25AUG2000CE,ASIANPAINT,0.0,2025-08-28,2000.0,0.05,250,CE,NFO-OPT,NFO
5179,19966466,77994,ASIANPAINT25AUG2000PE,ASIANPAINT,0.0,2025-08-28,2000.0,0.05,250,PE,NFO-OPT,NFO
5180,19966722,77995,ASIANPAINT25AUG2040CE,ASIANPAINT,0.0,2025-08-28,2040.0,0.05,250,CE,NFO-OPT,NFO
5181,19966978,77996,ASIANPAINT25AUG2040PE,ASIANPAINT,0.0,2025-08-28,2040.0,0.05,250,PE,NFO-OPT,NFO
5182,19967234,77997,ASIANPAINT25AUG2080CE,ASIANPAINT,0.0,2025-08-28,2080.0,0.05,250,CE,NFO-OPT,NFO
5183,19967490,77998,ASIANPAINT25AUG2080PE,ASIANPAINT,0.0,2025-08-28,2080.0,0.05,250,PE,NFO-OPT,NFO
5184,19968258,78001,ASIANPAINT25AUG2120CE,ASIANPAINT,0.0,2025-08-28,2120.0,0.05,250,CE,NFO-OPT,NFO
5185,19968514,78002,ASIANPAINT25AUG2120PE,ASIANPAINT,0.0,2025-08-28,2120.0,0.05,250,PE,NFO-OPT,NFO
5186,19968770,78003,ASIANPAINT25AUG2160CE,ASIANPAINT,0.0,2025-08-28,2160.0,0.05,250,CE,NFO-OPT,NFO
5187,19970562,78010,ASIANPAINT25AUG2160PE,ASIANPAINT,0.0,2025-08-28,2160.0,0.05,250,PE,NFO-OPT,NFO
5188,19970818,78011,ASIANPAINT25AUG2200CE,ASIANPAINT,0.0,2025-08-28,2200.0,0.05,250,CE,NFO-OPT,NFO
5189,19971074,78012,ASIANPAINT25AUG2200PE,ASIANPAINT,0.0,2025-08-28,2200.0,0.05,250,PE,NFO-OPT,NFO
5190,19971330,78013,ASIANPAINT25AUG2240CE,ASIANPAINT,0.0,2025-08-28,2240.0,0.05,250,CE,NFO-OPT,NFO
5191,19971586,78014,ASIANPAINT25AUG2240PE,ASIANPAINT,0.0,2025-08-28,2240.0,0.05,250,PE,NFO-OPT,NFO
5192,19971842,78015,ASIANPAINT25AUG2280CE,ASIANPAINT,0.0,2025-08-28,2280.0,0.05,250,CE,NFO-OPT,NFO
5193,19972098,78016,ASIANPAINT25AUG2280PE,ASIANPAINT,0.0,2025-08-28,2280.0,0.05,250,PE,NFO-OPT,NFO
5194,19972354,78017,ASIANPAINT25AUG2320CE,ASIANPAINT,0.0,2025-08-28,2320.0,0.05,250,CE,NFO-OPT,NFO
5195,19972610,78018,ASIANPAINT25AUG2320PE,ASIANPAINT,0.0,2025-08-28,2320.0,0.05,250,PE,NFO-OPT,NFO
5196,19972866,78019,ASIANPAINT25AUG2360CE,ASIANPAINT,0.0,2025-08-28,2360.0,0.05,250,CE,NFO-OPT,NFO
5197,19973122,78020,ASIANPAINT25AUG2360PE,ASIANPAINT,0.0,2025-08-28,2360.0,0.05,250,PE,NFO-OPT,NFO
5198,19973378,78021,ASIANPAINT25AUG2400CE,ASIANPAINT,0.0,2025-08-28,2400.0,0.05,250,CE,NFO-OPT,NFO
5199,19973634,78022,ASIANPAINT25AUG2400PE,ASIANPAINT,0.0,2025-08-28,2400.0,0.05,250,PE,NFO-OPT,NFO
5200,19973890,78023,ASIANPAINT25AUG2440CE,ASIANPAINT,0.0,2025-08-28,2440.0,0.05,250,CE,NFO-OPT,NFO
5201,19974146,78024,ASIANPAINT25AUG2440PE,ASIANPAINT,0.0,2025-08-28,2440.0,0.05,250,PE,NFO-OPT,NFO
5202,19974402,78025,ASIANPAINT25AUG2480CE,ASIANPAINT,0.0,2025-08-28,2480.0,0.05,250,CE,NFO-OPT,NFO
5203,19975170,78028,ASIANPAINT25AUG2480PE,ASIANPAINT,0.0,2025-08-28,2480.0,0.05,250,PE,NFO-OPT,NFO
5204,19975426,78029,ASIANPAINT25AUG2520CE,ASIANPAINT,0.0,2025-08-28,2520.0,0.05,250,CE,NFO-OPT,NFO
5205,19975682,78030,ASIANPAINT25AUG2520PE,ASIANPAINT,0.0,2025-08-28,2520.0,0.05,250,PE,NFO-OPT,NFO
5206,19975938,78031,ASIANPAINT25AUG2560CE,ASIANPAINT,0.0,2025-08-28,2560.0,0.05,250,CE,NFO-OPT,NFO
5207,19976194,78032,ASIANPAINT25AUG2560PE,ASIANPAINT,0.0,2025-08-28,2560.0,0.05,250,PE,NFO-OPT,NFO
5208,16900610,66018,ASTRAL25JUN1540CE,ASTRAL,0.0,2025-06-26,1540.0,0.05,367,CE,NFO-OPT,NFO
5209,16900866,66019,ASTRAL25JUN1540PE,ASTRAL,0.0,2025-06-26,1540.0,0.05,367,PE,NFO-OPT,NFO
5210,17790466,69494,ASTRAL25JUN1520CE,ASTRAL,0.0,2025-06-26,1520.0,0.05,367,CE,NFO-OPT,NFO
5211,17797122,69520,ASTRAL25JUN1520PE,ASTRAL,0.0,2025-06-26,1520.0,0.05,367,PE,NFO-OPT,NFO
5212,17797378,69521,ASTRAL25JUN1560CE,ASTRAL,0.0,2025-06-26,1560.0,0.05,367,CE,NFO-OPT,NFO
5213,17798402,69525,ASTRAL25JUN1560PE,ASTRAL,0.0,2025-06-26,1560.0,0.05,367,PE,NFO-OPT,NFO
5214,16900098,66016,ASTRAL25JUN1500CE,ASTRAL,0.0,2025-06-26,1500.0,0.05,367,CE,NFO-OPT,NFO
5215,16900354,66017,ASTRAL25JUN1500PE,ASTRAL,0.0,2025-06-26,1500.0,0.05,367,PE,NFO-OPT,NFO
5216,16901122,66020,ASTRAL25JUN1580CE,ASTRAL,0.0,2025-06-26,1580.0,0.05,367,CE,NFO-OPT,NFO
5217,16901378,66021,ASTRAL25JUN1580PE,ASTRAL,0.0,2025-06-26,1580.0,0.05,367,PE,NFO-OPT,NFO
5218,17789954,69492,ASTRAL25JUN1480CE,ASTRAL,0.0,2025-06-26,1480.0,0.05,367,CE,NFO-OPT,NFO
5219,17790210,69493,ASTRAL25JUN1480PE,ASTRAL,0.0,2025-06-26,1480.0,0.05,367,PE,NFO-OPT,NFO
5220,17798658,69526,ASTRAL25JUN1600CE,ASTRAL,0.0,2025-06-26,1600.0,0.05,367,CE,NFO-OPT,NFO
5221,17798914,69527,ASTRAL25JUN1600PE,ASTRAL,0.0,2025-06-26,1600.0,0.05,367,PE,NFO-OPT,NFO
5222,16898306,66009,ASTRAL25JUN1460CE,ASTRAL,0.0,2025-06-26,1460.0,0.05,367,CE,NFO-OPT,NFO
5223,16898562,66010,ASTRAL25JUN1460PE,ASTRAL,0.0,2025-06-26,1460.0,0.05,367,PE,NFO-OPT,NFO
5224,16902146,66024,ASTRAL25JUN1620CE,ASTRAL,0.0,2025-06-26,1620.0,0.05,367,CE,NFO-OPT,NFO
5225,16902402,66025,ASTRAL25JUN1620PE,ASTRAL,0.0,2025-06-26,1620.0,0.05,367,PE,NFO-OPT,NFO
5226,17789442,69490,ASTRAL25JUN1440CE,ASTRAL,0.0,2025-06-26,1440.0,0.05,367,CE,NFO-OPT,NFO
5227,17789698,69491,ASTRAL25JUN1440PE,ASTRAL,0.0,2025-06-26,1440.0,0.05,367,PE,NFO-OPT,NFO
5228,17799170,69528,ASTRAL25JUN1640CE,ASTRAL,0.0,2025-06-26,1640.0,0.05,367,CE,NFO-OPT,NFO
5229,17806850,69558,ASTRAL25JUN1640PE,ASTRAL,0.0,2025-06-26,1640.0,0.05,367,PE,NFO-OPT,NFO
5230,16896770,66003,ASTRAL25JUN1420CE,ASTRAL,0.0,2025-06-26,1420.0,0.05,367,CE,NFO-OPT,NFO
5231,16897026,66004,ASTRAL25JUN1420PE,ASTRAL,0.0,2025-06-26,1420.0,0.05,367,PE,NFO-OPT,NFO
5232,17788930,69488,ASTRAL25JUN1400CE,ASTRAL,0.0,2025-06-26,1400.0,0.05,367,CE,NFO-OPT,NFO
5233,17789186,69489,ASTRAL25JUN1400PE,ASTRAL,0.0,2025-06-26,1400.0,0.05,367,PE,NFO-OPT,NFO
5234,17807106,69559,ASTRAL25JUN1680CE,ASTRAL,0.0,2025-06-26,1680.0,0.05,367,CE,NFO-OPT,NFO
5235,17807362,69560,ASTRAL25JUN1680PE,ASTRAL,0.0,2025-06-26,1680.0,0.05,367,PE,NFO-OPT,NFO
5236,9630722,37620,ASTRAL25JUN1720CE,ASTRAL,0.0,2025-06-26,1720.0,0.05,367,CE,NFO-OPT,NFO
5237,9630978,37621,ASTRAL25JUN1720PE,ASTRAL,0.0,2025-06-26,1720.0,0.05,367,PE,NFO-OPT,NFO
5238,16895490,65998,ASTRAL25JUN1380CE,ASTRAL,0.0,2025-06-26,1380.0,0.05,367,CE,NFO-OPT,NFO
5239,16895746,65999,ASTRAL25JUN1380PE,ASTRAL,0.0,2025-06-26,1380.0,0.05,367,PE,NFO-OPT,NFO
5240,17788418,69486,ASTRAL25JUN1360CE,ASTRAL,0.0,2025-06-26,1360.0,0.05,367,CE,NFO-OPT,NFO
5241,17788674,69487,ASTRAL25JUN1360PE,ASTRAL,0.0,2025-06-26,1360.0,0.05,367,PE,NFO-OPT,NFO
5242,16895234,65997,ASTRAL25JUN1340PE,ASTRAL,0.0,2025-06-26,1340.0,0.05,367,PE,NFO-OPT,NFO
5243,17787906,69484,ASTRAL25JUN1320CE,ASTRAL,0.0,2025-06-26,1320.0,0.05,367,CE,NFO-OPT,NFO
5244,17788162,69485,ASTRAL25JUN1320PE,ASTRAL,0.0,2025-06-26,1320.0,0.05,367,PE,NFO-OPT,NFO
5245,16894210,65993,ASTRAL25JUN1300CE,ASTRAL,0.0,2025-06-26,1300.0,0.05,367,CE,NFO-OPT,NFO
5246,16894466,65994,ASTRAL25JUN1300PE,ASTRAL,0.0,2025-06-26,1300.0,0.05,367,PE,NFO-OPT,NFO
5247,17786370,69478,ASTRAL25JUN1280CE,ASTRAL,0.0,2025-06-26,1280.0,0.05,367,CE,NFO-OPT,NFO
5248,17786626,69479,ASTRAL25JUN1280PE,ASTRAL,0.0,2025-06-26,1280.0,0.05,367,PE,NFO-OPT,NFO
5249,16893698,65991,ASTRAL25JUN1260CE,ASTRAL,0.0,2025-06-26,1260.0,0.05,367,CE,NFO-OPT,NFO
5250,16893954,65992,ASTRAL25JUN1260PE,ASTRAL,0.0,2025-06-26,1260.0,0.05,367,PE,NFO-OPT,NFO
5251,17786114,69477,ASTRAL25JUN1240PE,ASTRAL,0.0,2025-06-26,1240.0,0.05,367,PE,NFO-OPT,NFO
5252,17779202,69450,ASTRAL25JUN1200CE,ASTRAL,0.0,2025-06-26,1200.0,0.05,367,CE,NFO-OPT,NFO
5253,17781250,69458,ASTRAL25JUN1200PE,ASTRAL,0.0,2025-06-26,1200.0,0.05,367,PE,NFO-OPT,NFO
5254,16892674,65987,ASTRAL25JUN1180PE,ASTRAL,0.0,2025-06-26,1180.0,0.05,367,PE,NFO-OPT,NFO
5255,17778690,69448,ASTRAL25JUN1160PE,ASTRAL,0.0,2025-06-26,1160.0,0.05,367,PE,NFO-OPT,NFO
5256,17778178,69446,ASTRAL25JUN1120PE,ASTRAL,0.0,2025-06-26,1120.0,0.05,367,PE,NFO-OPT,NFO
5257,17777154,69442,ASTRAL25JUN1080PE,ASTRAL,0.0,2025-06-26,1080.0,0.05,367,PE,NFO-OPT,NFO
5258,20010754,78167,ASTRAL25JUL1540CE,ASTRAL,0.0,2025-07-31,1540.0,0.05,425,CE,NFO-OPT,NFO
5259,20012802,78175,ASTRAL25JUL1540PE,ASTRAL,0.0,2025-07-31,1540.0,0.05,425,PE,NFO-OPT,NFO
5260,16934658,66151,ASTRAL25JUL1560CE,ASTRAL,0.0,2025-07-31,1560.0,0.05,425,CE,NFO-OPT,NFO
5261,16934914,66152,ASTRAL25JUL1560PE,ASTRAL,0.0,2025-07-31,1560.0,0.05,425,PE,NFO-OPT,NFO
5262,16934146,66149,ASTRAL25JUL1520CE,ASTRAL,0.0,2025-07-31,1520.0,0.05,425,CE,NFO-OPT,NFO
5263,16934402,66150,ASTRAL25JUL1520PE,ASTRAL,0.0,2025-07-31,1520.0,0.05,425,PE,NFO-OPT,NFO
5264,20013058,78176,ASTRAL25JUL1580CE,ASTRAL,0.0,2025-07-31,1580.0,0.05,425,CE,NFO-OPT,NFO
5265,20014850,78183,ASTRAL25JUL1580PE,ASTRAL,0.0,2025-07-31,1580.0,0.05,425,PE,NFO-OPT,NFO
5266,20010242,78165,ASTRAL25JUL1500CE,ASTRAL,0.0,2025-07-31,1500.0,0.05,425,CE,NFO-OPT,NFO
5267,20010498,78166,ASTRAL25JUL1500PE,ASTRAL,0.0,2025-07-31,1500.0,0.05,425,PE,NFO-OPT,NFO
5268,16935170,66153,ASTRAL25JUL1600CE,ASTRAL,0.0,2025-07-31,1600.0,0.05,425,CE,NFO-OPT,NFO
5269,16935426,66154,ASTRAL25JUL1600PE,ASTRAL,0.0,2025-07-31,1600.0,0.05,425,PE,NFO-OPT,NFO
5270,16933122,66145,ASTRAL25JUL1480CE,ASTRAL,0.0,2025-07-31,1480.0,0.05,425,CE,NFO-OPT,NFO
5271,16933378,66146,ASTRAL25JUL1480PE,ASTRAL,0.0,2025-07-31,1480.0,0.05,425,PE,NFO-OPT,NFO
5272,20015106,78184,ASTRAL25JUL1620CE,ASTRAL,0.0,2025-07-31,1620.0,0.05,425,CE,NFO-OPT,NFO
5273,20018434,78197,ASTRAL25JUL1620PE,ASTRAL,0.0,2025-07-31,1620.0,0.05,425,PE,NFO-OPT,NFO
5274,20009730,78163,ASTRAL25JUL1460CE,ASTRAL,0.0,2025-07-31,1460.0,0.05,425,CE,NFO-OPT,NFO
5275,20009986,78164,ASTRAL25JUL1460PE,ASTRAL,0.0,2025-07-31,1460.0,0.05,425,PE,NFO-OPT,NFO
5276,16937730,66163,ASTRAL25JUL1640CE,ASTRAL,0.0,2025-07-31,1640.0,0.05,425,CE,NFO-OPT,NFO
5277,16937986,66164,ASTRAL25JUL1640PE,ASTRAL,0.0,2025-07-31,1640.0,0.05,425,PE,NFO-OPT,NFO
5278,16932098,66141,ASTRAL25JUL1440CE,ASTRAL,0.0,2025-07-31,1440.0,0.05,425,CE,NFO-OPT,NFO
5279,16932354,66142,ASTRAL25JUL1440PE,ASTRAL,0.0,2025-07-31,1440.0,0.05,425,PE,NFO-OPT,NFO
5280,20008706,78159,ASTRAL25JUL1420CE,ASTRAL,0.0,2025-07-31,1420.0,0.05,425,CE,NFO-OPT,NFO
5281,20009474,78162,ASTRAL25JUL1420PE,ASTRAL,0.0,2025-07-31,1420.0,0.05,425,PE,NFO-OPT,NFO
5282,16946946,66199,ASTRAL25JUL1680CE,ASTRAL,0.0,2025-07-31,1680.0,0.05,425,CE,NFO-OPT,NFO
5283,16947202,66200,ASTRAL25JUL1680PE,ASTRAL,0.0,2025-07-31,1680.0,0.05,425,PE,NFO-OPT,NFO
5284,16931586,66139,ASTRAL25JUL1400CE,ASTRAL,0.0,2025-07-31,1400.0,0.05,425,CE,NFO-OPT,NFO
5285,16931842,66140,ASTRAL25JUL1400PE,ASTRAL,0.0,2025-07-31,1400.0,0.05,425,PE,NFO-OPT,NFO
5286,16947458,66201,ASTRAL25JUL1720CE,ASTRAL,0.0,2025-07-31,1720.0,0.05,425,CE,NFO-OPT,NFO
5287,16947714,66202,ASTRAL25JUL1720PE,ASTRAL,0.0,2025-07-31,1720.0,0.05,425,PE,NFO-OPT,NFO
5288,20008194,78157,ASTRAL25JUL1380CE,ASTRAL,0.0,2025-07-31,1380.0,0.05,425,CE,NFO-OPT,NFO
5289,20008450,78158,ASTRAL25JUL1380PE,ASTRAL,0.0,2025-07-31,1380.0,0.05,425,PE,NFO-OPT,NFO
5290,16931074,66137,ASTRAL25JUL1360CE,ASTRAL,0.0,2025-07-31,1360.0,0.05,425,CE,NFO-OPT,NFO
5291,16931330,66138,ASTRAL25JUL1360PE,ASTRAL,0.0,2025-07-31,1360.0,0.05,425,PE,NFO-OPT,NFO
5292,16930562,66135,ASTRAL25JUL1320CE,ASTRAL,0.0,2025-07-31,1320.0,0.05,425,CE,NFO-OPT,NFO
5293,16930818,66136,ASTRAL25JUL1320PE,ASTRAL,0.0,2025-07-31,1320.0,0.05,425,PE,NFO-OPT,NFO
5294,16929794,66132,ASTRAL25JUL1280CE,ASTRAL,0.0,2025-07-31,1280.0,0.05,425,CE,NFO-OPT,NFO
5295,16930050,66133,ASTRAL25JUL1280PE,ASTRAL,0.0,2025-07-31,1280.0,0.05,425,PE,NFO-OPT,NFO
5296,20030978,78246,ASTRAL25AUG1360CE,ASTRAL,0.0,2025-08-28,1360.0,0.05,425,CE,NFO-OPT,NFO
5297,20031234,78247,ASTRAL25AUG1360PE,ASTRAL,0.0,2025-08-28,1360.0,0.05,425,PE,NFO-OPT,NFO
5298,20031490,78248,ASTRAL25AUG1400CE,ASTRAL,0.0,2025-08-28,1400.0,0.05,425,CE,NFO-OPT,NFO
5299,20031746,78249,ASTRAL25AUG1400PE,ASTRAL,0.0,2025-08-28,1400.0,0.05,425,PE,NFO-OPT,NFO
5300,20032002,78250,ASTRAL25AUG1440CE,ASTRAL,0.0,2025-08-28,1440.0,0.05,425,CE,NFO-OPT,NFO
5301,20032258,78251,ASTRAL25AUG1440PE,ASTRAL,0.0,2025-08-28,1440.0,0.05,425,PE,NFO-OPT,NFO
5302,20032514,78252,ASTRAL25AUG1480CE,ASTRAL,0.0,2025-08-28,1480.0,0.05,425,CE,NFO-OPT,NFO
5303,20032770,78253,ASTRAL25AUG1480PE,ASTRAL,0.0,2025-08-28,1480.0,0.05,425,PE,NFO-OPT,NFO
5304,20033026,78254,ASTRAL25AUG1520CE,ASTRAL,0.0,2025-08-28,1520.0,0.05,425,CE,NFO-OPT,NFO
5305,20033282,78255,ASTRAL25AUG1520PE,ASTRAL,0.0,2025-08-28,1520.0,0.05,425,PE,NFO-OPT,NFO
5306,20033538,78256,ASTRAL25AUG1560CE,ASTRAL,0.0,2025-08-28,1560.0,0.05,425,CE,NFO-OPT,NFO
5307,20033794,78257,ASTRAL25AUG1560PE,ASTRAL,0.0,2025-08-28,1560.0,0.05,425,PE,NFO-OPT,NFO
5308,20034050,78258,ASTRAL25AUG1600CE,ASTRAL,0.0,2025-08-28,1600.0,0.05,425,CE,NFO-OPT,NFO
5309,20034306,78259,ASTRAL25AUG1600PE,ASTRAL,0.0,2025-08-28,1600.0,0.05,425,PE,NFO-OPT,NFO
5310,20034562,78260,ASTRAL25AUG1640CE,ASTRAL,0.0,2025-08-28,1640.0,0.05,425,CE,NFO-OPT,NFO
5311,20034818,78261,ASTRAL25AUG1640PE,ASTRAL,0.0,2025-08-28,1640.0,0.05,425,PE,NFO-OPT,NFO
5312,20035074,78262,ASTRAL25AUG1680CE,ASTRAL,0.0,2025-08-28,1680.0,0.05,425,CE,NFO-OPT,NFO
5313,20035330,78263,ASTRAL25AUG1680PE,ASTRAL,0.0,2025-08-28,1680.0,0.05,425,PE,NFO-OPT,NFO
5314,17863426,69779,ATGL25JUN680CE,ATGL,0.0,2025-06-26,680.0,0.05,775,CE,NFO-OPT,NFO
5315,17863682,69780,ATGL25JUN680PE,ATGL,0.0,2025-06-26,680.0,0.05,775,PE,NFO-OPT,NFO
5316,17000450,66408,ATGL25JUN690CE,ATGL,0.0,2025-06-26,690.0,0.05,775,CE,NFO-OPT,NFO
5317,17000706,66409,ATGL25JUN690PE,ATGL,0.0,2025-06-26,690.0,0.05,775,PE,NFO-OPT,NFO
5318,16999938,66406,ATGL25JUN670CE,ATGL,0.0,2025-06-26,670.0,0.05,775,CE,NFO-OPT,NFO
5319,17000194,66407,ATGL25JUN670PE,ATGL,0.0,2025-06-26,670.0,0.05,775,PE,NFO-OPT,NFO
5320,17863938,69781,ATGL25JUN700CE,ATGL,0.0,2025-06-26,700.0,0.05,775,CE,NFO-OPT,NFO
5321,17864194,69782,ATGL25JUN700PE,ATGL,0.0,2025-06-26,700.0,0.05,775,PE,NFO-OPT,NFO
5322,17858818,69761,ATGL25JUN660CE,ATGL,0.0,2025-06-26,660.0,0.05,775,CE,NFO-OPT,NFO
5323,17863170,69778,ATGL25JUN660PE,ATGL,0.0,2025-06-26,660.0,0.05,775,PE,NFO-OPT,NFO
5324,17000962,66410,ATGL25JUN710CE,ATGL,0.0,2025-06-26,710.0,0.05,775,CE,NFO-OPT,NFO
5325,17001218,66411,ATGL25JUN710PE,ATGL,0.0,2025-06-26,710.0,0.05,775,PE,NFO-OPT,NFO
5326,16998402,66400,ATGL25JUN650CE,ATGL,0.0,2025-06-26,650.0,0.05,775,CE,NFO-OPT,NFO
5327,16999682,66405,ATGL25JUN650PE,ATGL,0.0,2025-06-26,650.0,0.05,775,PE,NFO-OPT,NFO
